tag,name,keywords,checked,selected,url
313,"T. Cohn, N. Devraj and O. C. Jenkins, ""Topologically-Informed Atlas Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3598-3604.","keywords: {Manifolds;Data analysis;Automation;Feature extraction;Motion capture;Manifold learning;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812311&isnumber=9811357
314,"Y. Zhao, C. Du, H. Zhao and T. Li, ""Intrinsically Motivated Self-supervised Learning in Reinforcement Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3605-3615.","keywords: {Representation learning;Costs;Automation;Semantics;Decision making;Reinforcement learning;Self-supervised learning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812213&isnumber=9811357
315,"J. Jin, D. Graves, C. Haigh, J. Luo and M. Jagersand, ""Offline Learning of Counterfactual Predictions for Real-World Robotic Reinforcement Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3616-3623.","keywords: {Training;Learning systems;Visualization;Automation;Force;Force feedback;Reinforcement learning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811963&isnumber=9811357
316,"E. Hsiung et al., ""Generalizing to New Domains by Mapping Natural Language to Lifted LTL,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3624-3630.","keywords: {Vocabulary;Navigation;Grounding;Natural languages;Pipelines;Probability distribution;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812169&isnumber=9811357
317,"K. Gupta and H. Najjaran, ""Exploiting Abstract Symmetries in Reinforcement Learning for Complex Environments,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3631-3637.","keywords: {Training;Technological innovation;Automation;Navigation;Heuristic algorithms;Decision making;Reinforcement learning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811652&isnumber=9811357
318,"E. Heiden, C. E. Denniston, D. Millard, F. Ramos and G. S. Sukhatme, ""Probabilistic Inference of Simulation Parameters via Parallel Differentiable Simulation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3638-3645.","keywords: {Uncertainty;Estimation;Predictive models;Probabilistic logic;Robot sensing systems;Prediction algorithms;Inference algorithms},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812293&isnumber=9811357
319,"S. Adhikary and B. Boots, ""Sampling Over Riemannian Manifolds Using Kernel Herding,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3646-3653.","keywords: {Manifolds;Measurement;Symmetric matrices;Quaternions;Reinforcement learning;Kernel;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811951&isnumber=9811357
320,"L. Bernreiter, S. Khattak, L. Ott, R. Siegwart, M. Hutter and C. Cadena, ""Collaborative Robot Mapping using Spectral Graph Analysis,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3662-3668.","keywords: {Industries;Simultaneous localization and mapping;Automation;Collaboration;Computational efficiency;Servers;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812102&isnumber=9811357
321,"Y. Choe, J. H. Jung and C. G. Park, ""Ensemble Kalman Filter Based LiDAR Odometry for Skewed Point Clouds Using Scan Slicing,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3677-3683.","keywords: {Point cloud compression;Interpolation;Laser radar;Monte Carlo methods;Simultaneous localization and mapping;Nonlinear distortion;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811710&isnumber=9811357
322,"J. Yang and S. L. Waslander, ""Next-Best-View Prediction for Active Stereo Cameras and Highly Reflective Objects,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3684-3690.","keywords: {Solid modeling;Shape;Pose estimation;Pipelines;Predictive models;Gray-scale;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811917&isnumber=9811357
323,"P. P. Rao and A. R. Chowdhury, ""Learning to Listen and Move: An Implementation of Audio-Aware Mobile Robot Navigation in Complex Indoor Environment,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3699-3705.","keywords: {Location awareness;Navigation;Working environment noise;Feature extraction;Microphone arrays;Indoor environment;Mobile robots;Audio-Aware Navigation;Sound Source Localization (SSL);Auto-Encoders;Convolutional Neural Networks (CNNs)},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812193&isnumber=9811357
324,"Z. Sun, B. Wu, C. Xu and H. Kong, ""Ada-Detector: Adaptive Frontier Detector for Rapid Exploration,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3706-3712.","keywords: {Runtime;Automation;Detectors;Benchmark testing;Aerospace electronics;Robot sensing systems;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811614&isnumber=9811357
325,"S. Bustamante, G. Quere, D. Leidner, J. Vogel and F. Stulp, ""CATs: Task Planning for Shared Control of Assistive Robots with Variable Autonomy,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3775-3782.","keywords: {Uncertainty;Automation;Symbols;Automata;Switches;Medical services;Control systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811360&isnumber=9811357
326,"P. Ortiz, M. Draelos, A. Narawane, R. P. McNabb, A. N. Kuo and J. A. Izatt, ""Robotically-Aligned Optical Coherence Tomography with Gaze Tracking for Live Image Montaging of the Retina,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3783-3789.","keywords: {Location awareness;Three-dimensional displays;Medical robotics;Tracking;Optical coherence tomography;Gaze tracking;Retina;Medical robotics;optical coherence tomogra-phy;gaze tracking;localization;montaging},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812428&isnumber=9811357
327,"A. Zhang, Z. Min, X. Yang, Z. Zhang, J. Pan and M. Q. . -H. Meng, ""Generalized 3D Rigid Point Set Registration with Anisotropic Positional Error Based on Bayesian Coherent Point Drift,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3790-3796.","keywords: {Three-dimensional displays;Automation;Iterative algorithms;Inference algorithms;Bayes methods},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812395&isnumber=9811357
328,"Z. Li, K. Hutchinson and H. Alemzadeh, ""Runtime Detection of Executional Errors in Robot-Assisted Surgery,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3850-3856.","keywords: {Knowledge engineering;Training;Runtime;Surgery;Training data;Needles;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812034&isnumber=9811357
329,"J. Bi, H. Yuan, K. Xu, H. Ma and M. Zhou, ""Large-scale Network Traffic Prediction With LSTM and Temporal Convolutional Networks,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3865-3870.","keywords: {Support vector machines;Backpropagation;Uncertainty;Time series analysis;Telecommunication traffic;Information filters;Boosting;Time series prediction;Savitzky-Golay filter;LSTM;TCNs;Cloud computing},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812427&isnumber=9811357
330,"D. Zhu, T. Zhou, J. Lin, Y. Fang and M. Q. . -H. Meng, ""Online State-Time Trajectory Planning Using Timed-ESDF in Highly Dynamic Environments,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 3949-3955.","keywords: {Automation;Trajectory planning;Benchmark testing;Planning;Trajectory;Optimization},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812436&isnumber=9811357
331,"J. Arrizabalaga and M. Ryll, ""Towards Time-Optimal Tunnel-Following for Quadrotors,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4044-4050.","keywords: {Navigation;Shape;Dynamics;Streaming media;Predictive models;Real-time systems;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811764&isnumber=9811357
332,"T. Furumoto, M. Fujiwara, Y. Makino and H. Shinoda, ""Bang-bang Control with Constant Thrust of a Spherical Blimp Propelled by Ultrasound Beam,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4051-4057.","keywords: {Phased arrays;Ultrasonic imaging;Bang-bang control;Propellers;Force;Propulsion;Aerodynamics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812012&isnumber=9811357
333,"P. Pueyo, E. Montijano, A. C. Murillo and M. Schwager, ""CineMPC: Controlling Camera Intrinsics and Extrinsics for Autonomous Cinematography,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4058-4064.","keywords: {Cinematography;Predictive models;Cameras;Prediction algorithms;Motion pictures;Trajectory;Optimization},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811827&isnumber=9811357
334,"G. Chen et al., ""GTGraffiti: Spray Painting Graffiti Art from Human Painting Motions with a Cable Driven Parallel Robot,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4065-4072.","keywords: {Parallel robots;Art;Process control;Turning;Hardware;Software;Motion capture},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812008&isnumber=9811357
335,"R. Fernandez-Fernandez, M. Aggravi, P. R. Giordano, J. G. Victores and C. Pacchierotti, ""Neural Style Transfer with Twin-Delayed DDPG for Shared Control of Robotic Manipulators,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4073-4079.","keywords: {Robot motion;Runtime;Automation;Dynamics;Manipulators;Task analysis;Autonomous robots;Style Transfer;Deep Reinforcement Learning;TD3;Autoencoders;NPST},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812245&isnumber=9811357
336,"R. Vijayan, M. De Stefano and C. Ott, ""A Detumbling Strategy for an Orbital Manipulator in the Post-Grasp Phase,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4080-4086.","keywords: {Space vehicles;Uncertain systems;Satellites;Space missions;Force;Arms;Manipulators},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812067&isnumber=9811357
337,"R. Sachdeva et al., ""Autonomy and Perception for Space Mining,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4087-4093.","keywords: {Technological innovation;Robot kinematics;Moon;Semantics;NASA;Collaboration;Software systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811661&isnumber=9811357
338,"R. Soussan, V. Kumar, B. Coltin and T. Smith, ""AstroLoc: An Efficient and Robust Localizer for a Free-flying Robot,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4106-4112.","keywords: {Location awareness;Limiting;Navigation;Semantics;Estimation;International Space Station;Extraterrestrial measurements},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811919&isnumber=9811357
339,"I. D. Miller, R. Soussan, B. Coltin, T. Smith and V. Kumar, ""Robust Semantic Mapping and Localization on a Free-Flying Robot in Microgravity,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4121-4127.","keywords: {Location awareness;Heating systems;Semantics;Lighting;Object detection;Robustness;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811862&isnumber=9811357
340,"P. Gao, S. Zhang, W. Wang and C. X. Lu, ""DC-Loc: Accurate Automotive Radar Based Metric Localization with Explicit Doppler Compensation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4128-4134.","keywords: {Measurement;Location awareness;Point cloud compression;Laser radar;Radar measurements;Distortion;Doppler radar},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811561&isnumber=9811357
341,"S. Liang, Y. Zhang, R. Tian, D. Zhu, L. Yang and Z. Cao, ""SemLoc: Accurate and Robust Visual Localization with Semantic and Structural Constraints from Prior Maps,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4135-4141.","keywords: {Location awareness;Visualization;Uncertainty;Automation;Navigation;Semantics;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811925&isnumber=9811357
342,"L. Gao and L. Kneip, ""FP-Loc: Lightweight and Drift-free Floor Plan-assisted LiDAR Localization,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4142-4148.","keywords: {Location awareness;Point cloud compression;Laser radar;Three-dimensional displays;Motion segmentation;Data structures;Hardware},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812361&isnumber=9811357
343,"C. Qu, S. S. Shivakumar, W. Liu and C. J. Taylor, ""LLOL: Low-Latency Odometry for Spinning Lidars,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4149-4155.","keywords: {Laser radar;Automation;Firing;Lasers;Throughput;Robot sensing systems;Delays},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811605&isnumber=9811357
344,"M. Altillawi, ""PixSelect: Less but Reliable Pixels for Accurate and Efficient Localization,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4156-4162.","keywords: {Location awareness;Solid modeling;Three-dimensional displays;Structure from motion;Robot vision systems;Pose estimation;Feature extraction},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812345&isnumber=9811357
345,"K. Petek, K. Sirohi, D. Büscher and W. Burgard, ""Robust Monocular Localization in Sparse HD Maps Leveraging Multi-Task Uncertainty Estimation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4163-4169.","keywords: {Location awareness;Uncertainty;Costs;Semantics;Robot vision systems;Estimation;Multitasking},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812266&isnumber=9811357
346,"Y. Qin et al., ""TrussBot: Modeling, Design, and Control of a Compliant, Helical Truss of Tetrahedral Modules,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4218-4224.","keywords: {Geometry;Deformable models;Analytical models;Prototypes;Predictive models;Topology;Grippers},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812295&isnumber=9811357
347,"J. Romanishin, J. M. Bern and D. Rus, ""Self-Reconfiguring Robotic Gantries Powered by Modular Magnetic Lead Screws,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4225-4231.","keywords: {Couplings;Connectors;Actuators;Magnetic separation;Magnetic cores;Magnetoelasticity;Kinematics},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811863&isnumber=9811357
348,"G. Liang, Y. Tu, L. Zong, J. Chen and T. L. Lam, ""Energy Sharing Mechanism for a Freeform Robotic System - FreeBOT,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4232-4238.","keywords: {Automation;Prototypes;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811860&isnumber=9811357
349,"Y. Tu, G. Liang and T. L. Lam, ""FreeSN: A Freeform Strut-node Structured Modular Self-reconfigurable Robot - Design and Implementation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 4239-4245.","keywords: {Connectors;Automation;Transportation;Structural engineering;Steel;Task analysis;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811583&isnumber=9811357
